autobus	N	sg.ins	autobusem
autobus	N	sg.loc	autobusie
autobus	N	sg.nom	autobus
autobus	N	sg.voc	autobusie
babcia	N	pl.acc	babcie
babcia	N	pl.dat	babciom
babcia	N	pl.gen	babć
babcia	N	pl.ins	babciami
babcia	N	pl.loc	babciach
babcia	N	pl.nom	babcie
babcia	N	pl.voc	babcie
babcia	N	sg.acc	babcię
babcia	N	sg.dat	babci
babcia	N	sg.gen	babci
babcia	N	sg.ins	babcią
babcia	N	sg.loc	babci
babcia	N	sg.nom	babcia
babcia	N	sg.voc	babciu
badanie	N	pl.acc	badania
badanie	N	pl.dat	badaniom
badanie	N	pl.gen	badań
badanie	N	pl.ins	badaniami
badanie	N	pl.loc	badaniach
badanie	N	pl.nom	badania
badanie	N	pl.voc	badania
badanie	N	sg.acc	badanie
badanie	N	sg.dat	badaniu
badanie	N	sg.gen	badania
badanie	N	sg.ins	badaniem
badanie	N	sg.loc	badaniu
badanie	N	sg.nom	badanie
badanie	N	sg.voc	badanie
bank	N	pl.acc	banki
bank	N	pl.dat	bankom
bank	N	pl.gen	banków
bank	N	pl.ins	bankami
bank	N	pl.loc	bankach
bank	N	pl.nom	banki
bank	N	pl.voc	banki
bank	N	sg.acc	bank
bank	N	sg.dat	bankowi
bank	N	sg.gen	banku
bank	N	sg.ins	bankiem
bank	N	sg.loc	banku
bank	N	sg.nom	bank
bank	N	sg.voc	banku
bawić	V	cond.p1.pl	bawiłybyśmy
bawić	V	cond.p1.pl.m.hum	bawilibyśmy
bawić	V	cond.p1.sg.f	bawiłabym
bawić	V	cond.p1.sg.m	bawiłbym
bawić	V	cond.p2.pl	bawiłybyście
bawić	V	cond.p2.pl.m.hum	bawilibyście
bawić	V	cond.p2.sg.f	bawiłabyś
bawić	V	cond.p2.sg.m	bawiłbyś
bawić	V	cond.p3.pl	bawiłyby
bawić	V	cond.p3.pl.m.hum	bawiliby
bawić	V	cond.p3.sg.f	bawiłaby
bawić	V	cond.p3.sg.m	bawiłby
bawić	V	cond.p3.sg.n	bawiłoby
bawić	V	fut.p1.pl	będziemy bawiły
bawić	V	fut.p1.pl.m.hum	będziemy bawili
bawić	V	fut.p1.sg.f	będę bawiła
bawić	V	fut.p1.sg.m	będę bawił
bawić	V	fut.p2.pl	będziecie bawiły
bawić	V	fut.p2.pl.m.hum	będziecie bawili
bawić	V	fut.p2.sg.f	będziesz bawiła
bawić	V	fut.p2.sg.m	będziesz bawił
bawić	V	fut.p3.pl	będą bawiły
bawić	V	fut.p3.pl.m.hum	będą bawili
bawić	V	fut.p3.sg.f	będzie bawiła
bawić	V	fut.p3.sg.m	będzie bawił
bawić	V	fut.p3.sg.n	będzie bawiło
bawić	V	imp.p1.pl	bawmy
bawić	V	imp.p2.pl	bawcie
bawić	V	imp.p2.sg	baw
bawić	V	imp.p3.pl	niech bawią
bawić	V	imp.p3.sg	niech bawi
bawić	V	past.p1.pl	bawiłyśmy
bawić	V	past.p1.pl.m.hum	bawiliśmy
bawić	V	past.p1.sg.f	bawiłam
bawić	V	past.p1.sg.m	bawiłem
bawić	V	past.p2.pl	bawiłyście
bawić	V	past.p2.pl.m.hum	bawiliście
bawić	V	past.p2.sg.f	bawiłaś
bawić	V	past.p2.sg.m	bawiłeś
bawić	V	past.p3.pl	bawiły
bawić	V	past.p3.pl.m.hum	bawili
bawić	V	past.p3.sg.f	bawiła
bawić	V	past.p3.sg.m	bawił
bawić	V	past.p3.sg.n	bawiło
bawić	V	pres.p1.pl	bawimy
bawić	V	pres.p1.sg	bawię
bawić	V	pres.p2.pl	bawicie
bawić	V	pres.p2.sg	bawisz
bawić	V	pres.p3.pl	bawią
bawić	V	pres.p3.sg	bawi
beza	N	pl.acc	bezy
beza	N	pl.dat	bezom
beza	N	pl.gen	bez
beza	N	pl.ins	bezami
beza	N	pl.loc	bezach
beza	N	pl.nom	bezy
beza	N	pl.voc	bezy
beza	N	sg.acc	bezę
beza	N	sg.dat	bezie
beza	N	sg.gen	bezy
beza	N	sg.ins	bezą
beza	N	sg.loc	bezie
beza	N	sg.nom	beza
beza	N	sg.voc	bezo
bezpieczeństwo	N	pl.acc	bezpieczeństwa
bezpieczeństwo	N	pl.dat	bezpieczeństwom
bezpieczeństwo	N	pl.gen	bezpieczeństew
bezpieczeństwo	N	pl.ins	bezpieczeństwami
bezpieczeństwo	N	pl.loc	bezpieczeństwach
bezpieczeństwo	N	pl.nom	bezpieczeństwa
bezpieczeństwo	N	pl.voc	bezpieczeństwa
bezpieczeństwo	N	sg.acc	bezpieczeństwo
bezpieczeństwo	N	sg.dat	bezpieczeństwu
bezpieczeństwo	N	sg.gen	bezpieczeństwa
bezpieczeństwo	N	sg.ins	bezpieczeństwem
bezpieczeństwo	N	sg.loc	bezpieczeństwie
bezpieczeństwo	N	sg.nom	bezpieczeństwo
bezpieczeństwo	N	sg.voc	bezpieczeństwo
bezpieczny	A	pl.acc	bezpieczne
bezpieczny	A	pl.dat	bezpiecznym
bezpieczny	A	pl.gen	bezpiecznych
bezpieczny	A	pl.ins	bezpiecznymi
bezpieczny	A	pl.loc	bezpiecznych
bezpieczny	A	pl.m.hum.acc	bezpiecznych
bezpieczny	A	pl.m.hum.nom	bezpieczni
bezpieczny	A	pl.nom	bezpieczne
bezpieczny	A	sg.f.acc	bezpieczną
bezpieczny	A	sg.f.dat	bezpiecznej
bezpieczny	A	sg.f.gen	bezpiecznej
bezpieczny	A	sg.f.ins	bezpieczną
bezpieczny	A	sg.f.loc	bezpiecznej
bezpieczny	A	sg.f.nom	bezpieczna
bezpieczny	A	sg.m.anim.acc	bezpiecznego
bezpieczny	A	sg.m.dat	bezpiecznemu
bezpieczny	A	sg.m.gen	bezpiecznego
bezpieczny	A	sg.m.hum.acc	bezpiecznego
bezpieczny	A	sg.m.inan.acc	bezpieczny
bezpieczny	A	sg.m.ins	bezpiecznym
bezpieczny	A	sg.m.loc	bezpiecznym
bezpieczny	A	sg.m.nom	bezpieczny
bezpieczny	A	sg.n.acc	bezpieczne
bezpieczny	A	sg.n.dat	bezpiecznemu
bezpieczny	A	sg.n.gen	bezpiecznego
bezpieczny	A	sg.n.ins	bezpiecznym
bezpieczny	A	sg.n.loc	bezpiecznym
bezpieczny	A	sg.n.nom	bezpieczne
biedny	A	pl.acc	biedne
biedny	A	pl.dat	biednym
biedny	A	pl.gen	biednych
biedny	A	pl.ins	biednymi
biedny	A	pl.loc	biednych
biedny	A	pl.m.hum.acc	biednych
biedny	A	pl.m.hum.nom	biedni
biedny	A	pl.nom	biedne
biedny	A	sg.f.acc	biedną
biedny	A	sg.f.dat	biednej
biedny	A	sg.f.gen	biednej
biedny	A	sg.f.ins	biedną
biedny	A	sg.f.loc	biednej
biedny	A	sg.f.nom	biedna
biedny	A	sg.m.anim.acc	biednego
biedny	A	sg.m.dat	biednemu
biedny	A	sg.m.gen	biednego
biedny	A	sg.m.hum.acc	biednego
biedny	A	sg.m.inan.acc	biedny
biedny	A	sg.m.ins	biednym
biedny	A	sg.m.loc	biednym
biedny	A	sg.m.nom	biedny
biedny	A	sg.n.acc	biedne
biedny	A	sg.n.dat	biednemu
biedny	A	sg.n.gen	biednego
biedny	A	sg.n.ins	biednym
biedny	A	sg.n.loc	biednym
biedny	A	sg.n.nom	biedne
bilet	N	pl.acc	bilety
bilet	N	pl.dat	biletom
bilet	N	pl.gen	biletów
bilet	N	pl.ins	biletami
bilet	N	pl.loc	biletach
bilet	N	pl.nom	bilety
bilet	N	pl.voc	bilety
bilet	N	sg.acc	bilet
bilet	N	sg.dat	biletowi
bilet	N	sg.gen	biletu
bilet	N	sg.ins	biletem
bilet	N	sg.loc	bilecie
bilet	N	sg.nom	bilet
bilet	N	sg.voc	bilecie
bitwa	N	pl.acc	bitwy
bitwa	N	pl.dat	bitwom
bitwa	N	pl.gen	bitew
bitwa	N	pl.ins	bitwami
bitwa	N	pl.loc	bitwach
bitwa	N	pl.nom	bitwy
bitwa	N	pl.voc	bitwy
bitwa	N	sg.acc	bitwę
bitwa	N	sg.dat	bitwie
bitwa	N	sg.gen	bitwy
bitwa	N	sg.ins	bitwą
bitwa	N	sg.loc	bitwie
bitwa	N	sg.nom	bitwa
bitwa	N	sg.voc	bitwo
biurko	N	pl.acc	biurka
biurko	N	pl.dat	biurkom
biurko	N	pl.gen	biurek
biurko	N	pl.ins	biurkami
biurko	N	pl.loc	biurkach
biurko	N	pl.nom	biurka
biurko	N	pl.voc	biurka
biurko	N	sg.acc	biurko
biurko	N	sg.dat	biurku
biurko	N	sg.gen	biurka
biurko	N	sg.ins	biurkiem
biurko	N	sg.loc	biurku
biurko	N	sg.nom	biurko
biurko	N	sg.voc	biurko
biuro	N	pl.acc	biura
biuro	N	pl.dat	biurom
biuro	N	pl.gen	biur
biuro	N	pl.ins	biurami
biuro	N	pl.loc	biurach
biuro	N	pl.nom	biura
biuro	N	pl.voc	biura
biuro	N	sg.acc	biuro
biuro	N	sg.dat	biuru
biuro	N	sg.gen	biura
biuro	N	sg.ins	biurem
biuro	N	sg.loc	biurze
biuro	N	sg.nom	biuro
biuro	N	sg.voc	biuro
biznes	N	pl.acc	biznesy
biznes	N	pl.dat	biznesom
biznes	N	pl.gen	biznesów
biznes	N	pl.ins	biznesami
biznes	N	pl.loc	biznesach
biznes	N	pl.nom	biznesy
biznes	N	pl.voc	biznesy
biznes	N	sg.acc	biznes
biznes	N	sg.dat	biznesowi
biznes	N	sg.gen	biznesu
biznes	N	sg.ins	biznesem
biznes	N	sg.loc	biznesie
biznes	N	sg.nom	biznes
biznes	N	sg.voc	biznesie
błąd	N	pl.acc	błędy
błąd	N	pl.dat	błędom
błąd	N	pl.gen	błędów
błąd	N	pl.ins	błędami
błąd	N	pl.loc	błędach
błąd	N	pl.nom	błędy
błąd	N	pl.voc	błędy
błąd	N	sg.acc	błąd
błąd	N	sg.dat	błędowi
błąd	N	sg.gen	błędu
błąd	N	sg.ins	błędem
błąd	N	sg.loc	błędzie
błąd	N	sg.nom	błąd
błąd	N	sg.voc	błędzie
bliski	A	pl.acc	bliskie
bliski	A	pl.dat	bliskim
bliski	A	pl.gen	bliskich
bliski	A	pl.ins	bliskimi
bliski	A	pl.loc	bliskich
bliski	A	pl.m.hum.acc	bliskich
bliski	A	pl.m.hum.nom	bliscy
bliski	A	pl.nom	bliskie
bliski	A	sg.f.acc	bliską
bliski	A	sg.f.dat	bliskiej
bliski	A	sg.f.gen	bliskiej
bliski	A	sg.f.ins	bliską
bliski	A	sg.f.loc	bliskiej
bliski	A	sg.f.nom	bliska
bliski	A	sg.m.anim.acc	bliskiego
bliski	A	sg.m.dat	bliskiemu
bliski	A	sg.m.gen	bliskiego
bliski	A	sg.m.hum.acc	bliskiego
bliski	A	sg.m.inan.acc	bliski
bliski	A	sg.m.ins	bliskim
bliski	A	sg.m.loc	bliskim
bliski	A	sg.m.nom	bliski
bliski	A	sg.n.acc	bliskie
bliski	A	sg.n.dat	bliskiemu
bliski	A	sg.n.gen	bliskiego
bliski	A	sg.n.ins	bliskim
bliski	A	sg.n.loc	bliskim
bliski	A	sg.n.nom	bliskie
bogaty	A	pl.acc	bogate
bogaty	A	pl.dat	bogatym
bogaty	A	pl.gen	bogatych
bogaty	A	pl.ins	bogatymi
bogaty	A	pl.loc	bogatych
bogaty	A	pl.m.hum.acc	bogatych
bogaty	A	pl.m.hum.nom	bogaci
bogaty	A	pl.nom	bogate
bogaty	A	sg.f.acc	bogatą
bogaty	A	sg.f.dat	bogatej
bogaty	A	sg.f.gen	bogatej
bogaty	A	sg.f.ins	bogatą
bogaty	A	sg.f.loc	bogatej
bogaty	A	sg.f.nom	bogata
bogaty	A	sg.m.anim.acc	bogatego
bogaty	A	sg.m.dat	bogatemu
bogaty	A	sg.m.gen	bogatego
bogaty	A	sg.m.hum.acc	bogatego
bogaty	A	sg.m.inan.acc	bogaty
bogaty	A	sg.m.ins	bogatym
bogaty	A	sg.m.loc	bogatym
bogaty	A	sg.m.nom	bogaty
bogaty	A	sg.n.acc	bogate
bogaty	A	sg.n.dat	bogatemu
bogaty	A	sg.n.gen	bogatego
bogaty	A	sg.n.ins	bogatym
bogaty	A	sg.n.loc	bogatym
bogaty	A	sg.n.nom	bogate
bohater	N	pl.acc	bohaterów
bohater	N	pl.dat	bohaterom
bohater	N	pl.gen	bohaterów
bohater	N	pl.ins	bohaterami
bohater	N	pl.loc	bohaterach
bohater	N	pl.nom	bohaterzy
bohater	N	pl.voc	bohaterzy
bohater	N	sg.acc	bohatera
bohater	N	sg.dat	bohaterowi
bohater	N	sg.gen	bohatera
bohater	N	sg.ins	bohaterem
bohater	N	sg.loc	bohaterze
bohater	N	sg.nom	bohater
bohater	N	sg.voc	bohaterze
boja	N	pl.acc	boje
boja	N	pl.dat	bojom
boja	N	pl.gen	boi
boja	N	pl.ins	bojami
boja	N	pl.loc	bojach
boja	N	pl.nom	boje
boja	N	pl.voc	boje
boja	N	sg.acc	boję
boja	N	sg.dat	boi
boja	N	sg.gen	boi
boja	N	sg.ins	boją
boja	N	sg.loc	boi
boja	N	sg.nom	boja
boja	N	sg.voc	bojo
bok	N	pl.acc	boki
bok	N	pl.dat	bokom
bok	N	pl.gen	boków
bok	N	pl.ins	bokami
bok	N	pl.loc	bokach
bok	N	pl.nom	boki
bok	N	pl.voc	boki
bok	N	sg.acc	bok
bok	N	sg.dat	bokowi
bok	N	sg.gen	boku
bok	N	sg.ins	bokiem
bok	N	sg.loc	boku
bok	N	sg.nom	bok
bok	N	sg.voc	boku
ból	N	pl.acc	bóle
ból	N	pl.dat	bólom
ból	N	pl.gen	bólów
ból	N	pl.ins	bólami
ból	N	pl.loc	bólach
ból	N	pl.nom	bóle
ból	N	pl.voc	bóle
ból	N	sg.acc	ból
ból	N	sg.dat	bólowi
ból	N	sg.gen	bólu
ból	N	sg.ins	bólem
ból	N	sg.loc	bólu
ból	N	sg.nom	ból
ból	N	sg.voc	bólu
bomba	N	pl.acc	bomby
bomba	N	pl.dat	bombom
bomba	N	pl.gen	bomb
bomba	N	pl.ins	bombami
bomba	N	pl.loc	bombach
bomba	N	pl.nom	bomby
bomba	N	pl.voc	bomby
bomba	N	sg.acc	bombę
bomba	N	sg.dat	bombie
bomba	N	sg.gen	bomby
bomba	N	sg.ins	bombą
bomba	N	sg.loc	bombie
bomba	N	sg.nom	bomba
bomba	N	sg.voc	bombo
brat	N	pl.acc	braci
brat	N	pl.dat	braciom
brat	N	pl.gen	braci
brat	N	pl.ins	braćmi
brat	N	pl.loc	braciach
brat	N	pl.nom	bracia
brat	N	pl.voc	bracia
brat	N	sg.acc	brata
brat	N	sg.dat	bratu
brat	N	sg.gen	brata
brat	N	sg.ins	bratem
brat	N	sg.loc	bracie
brat	N	sg.nom	brat
brat	N	sg.voc	bracie
bronić	V	cond.p1.pl	broniłybyśmy
bronić	V	cond.p1.pl.m.hum	bronilibyśmy
bronić	V	cond.p1.sg.f	broniłabym
bronić	V	cond.p1.sg.m	broniłbym
bronić	V	cond.p2.pl	broniłybyście
bronić	V	cond.p2.pl.m.hum	bronilibyście
bronić	V	cond.p2.sg.f	broniłabyś
bronić	V	cond.p2.sg.m	broniłbyś
bronić	V	cond.p3.pl	broniłyby
bronić	V	cond.p3.pl.m.hum	broniliby
bronić	V	cond.p3.sg.f	broniłaby
bronić	V	cond.p3.sg.m	broniłby
bronić	V	cond.p3.sg.n	broniłoby
bronić	V	fut.p1.pl	będziemy broniły
bronić	V	fut.p1.pl.m.hum	będziemy bronili
bronić	V	fut.p1.sg.f	będę broniła
bronić	V	fut.p1.sg.m	będę bronił
bronić	V	fut.p2.pl	będziecie broniły
bronić	V	fut.p2.pl.m.hum	będziecie bronili
bronić	V	fut.p2.sg.f	będziesz broniła
bronić	V	fut.p2.sg.m	będziesz bronił
bronić	V	fut.p3.pl	będą broniły
bronić	V	fut.p3.pl.m.hum	będą bronili
bronić	V	fut.p3.sg.f	będzie broniła
bronić	V	fut.p3.sg.m	będzie bronił
bronić	V	fut.p3.sg.n	będzie broniło
bronić	V	imp.p1.pl	brońmy
bronić	V	imp.p2.pl	brońcie
bronić	V	imp.p2.sg	broń
bronić	V	imp.p3.pl	niech bronią
bronić	V	imp.p3.sg	niech broni
bronić	V	past.p1.pl	broniłyśmy
bronić	V	past.p1.pl.m.hum	broniliśmy
bronić	V	past.p1.sg.f	broniłam
bronić	V	past.p1.sg.m	broniłem
bronić	V	past.p2.pl	broniłyście
bronić	V	past.p2.pl.m.hum	broniliście
bronić	V	past.p2.sg.f	broniłaś
bronić	V	past.p2.sg.m	broniłeś
bronić	V	past.p3.pl	broniły
bronić	V	past.p3.pl.m.hum	bronili
bronić	V	past.p3.sg.f	broniła
bronić	V	past.p3.sg.m	bronił
bronić	V	past.p3.sg.n	broniło
bronić	V	pres.p1.pl	bronimy
bronić	V	pres.p1.sg	bronię
bronić	V	pres.p2.pl	bronicie
bronić	V	pres.p2.sg	bronisz
bronić	V	pres.p3.pl	bronią
bronić	V	pres.p3.sg	broni
budynek	N	pl.acc	budynki
budynek	N	pl.dat	budynkom
budynek	N	pl.gen	budynków
budynek	N	pl.ins	budynkami
budynek	N	pl.loc	budynkach
budynek	N	pl.nom	budynki
budynek	N	pl.voc	budynki
budynek	N	sg.acc	budynek
budynek	N	sg.dat	budynkowi
budynek	N	sg.gen	budynku
budynek	N	sg.ins	budynkiem
budynek	N	sg.loc	budynku
budynek	N	sg.nom	budynek
budynek	N	sg.voc	budynku
burmistrz	N	pl.acc	burmistrzów
burmistrz	N	pl.dat	burmistrzom
burmistrz	N	pl.gen	burmistrzów
burmistrz	N	pl.ins	burmistrzami
burmistrz	N	pl.loc	burmistrzach
burmistrz	N	pl.nom	burmistrzowie
burmistrz	N	pl.voc	burmistrzowie
burmistrz	N	sg.acc	burmistrza
burmistrz	N	sg.dat	burmistrzowi
burmistrz	N	sg.gen	burmistrza
burmistrz	N	sg.ins	burmistrzem
burmistrz	N	sg.loc	burmistrzu
burmistrz	N	sg.nom	burmistrz
burmistrz	N	sg.voc	burmistrzu
butelka	N	pl.acc	butelki
butelka	N	pl.dat	butelkom
butelka	N	pl.gen	butelek
butelka	N	pl.ins	butelkami
butelka	N	pl.loc	butelkach
butelka	N	pl.nom	butelki
butelka	N	pl.voc	butelki
butelka	N	sg.acc	butelkę
butelka	N	sg.dat	butelce
butelka	N	sg.gen	butelki
butelka	N	sg.ins	butelką
butelka	N	sg.loc	butelce
butelka	N	sg.nom	butelka
butelka	N	sg.voc	butelko
całować	V	cond.p1.pl	całowałybyśmy
całować	V	cond.p1.pl.m.hum	całowalibyśmy
całować	V	cond.p1.sg.f	całowałabym
całować	V	cond.p1.sg.m	całowałbym
całować	V	cond.p2.pl	całowałybyście
całować	V	cond.p2.pl.m.hum	całowalibyście
całować	V	cond.p2.sg.f	całowałabyś
całować	V	cond.p2.sg.m	całowałbyś
całować	V	cond.p3.pl	całowałyby
całować	V	cond.p3.pl.m.hum	całowaliby
całować	V	cond.p3.sg.f	całowałaby
całować	V	cond.p3.sg.m	całowałby
całować	V	cond.p3.sg.n	całowałoby
całować	V	fut.p1.pl	będziemy całowały
całować	V	fut.p1.pl.m.hum	będziemy całowali
całować	V	fut.p1.sg.f	będę całowała
całować	V	fut.p1.sg.m	będę całował
całować	V	fut.p2.pl	będziecie całowały
całować	V	fut.p2.pl.m.hum	będziecie całowali
całować	V	fut.p2.sg.f	będziesz całowała
całować	V	fut.p2.sg.m	będziesz całował
całować	V	fut.p3.pl	będą całowały
całować	V	fut.p3.pl.m.hum	będą całowali
całować	V	fut.p3.sg.f	będzie całowała
całować	V	fut.p3.sg.m	będzie całował
całować	V	fut.p3.sg.n	będzie całowało
całować	V	imp.p1.pl	całujmy
całować	V	imp.p2.pl	całujcie
całować	V	imp.p2.sg	całuj
całować	V	imp.p3.pl	niech całują
całować	V	imp.p3.sg	niech całuje
całować	V	past.p1.pl	całowałyśmy
całować	V	past.p1.pl.m.hum	całowaliśmy
całować	V	past.p1.sg.f	całowałam
całować	V	past.p1.sg.m	całowałem
całować	V	past.p2.pl	całowałyście
całować	V	past.p2.pl.m.hum	całowaliście
całować	V	past.p2.sg.f	całowałaś
całować	V	past.p2.sg.m	całowałeś
